Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
856035,Gold Butte (historical),Populated Place,Clark County,Nevada,Gold Butte,1138,36.2802604,-114.200523,None,12/12/1980,28665,U6,null,null,32003,32
856036,Gold Center,Populated Place,Nye County,Nevada,Gold Center,958,36.8682796,-116.7672814,None,12/12/1980,28720,U6,null,null,32023,32
858000,Gold Hill,Populated Place,Storey County,Nevada,Virginia City,1781,39.2904678,-119.6574011,None,12/12/1980,29100,U6,null,null,32029,32
859841,Gold Hit,Populated Place,Esmeralda County,Nevada,Mount Montgomery,2301,37.9335412,-118.2801176,None,12/12/1980,29200,U6,null,null,32009,32
854466,Gold Point,Populated Place,Esmeralda County,Nevada,Gold Point,1641,37.3546528,-117.3650767,None,12/12/1980,29300,U6,null,null,32009,32
848320,Gold Point (historical),Populated Place,Nye County,Nevada,Currant Summit,1908,38.8182708,-115.3480805,None,2/1/1991,null,null,null,null,32023,32
845479,Gold Quartz,Populated Place,Lander County,Nevada,Tenabo,1695,40.3107514,-116.7003663,None,8/30/1991,29365,U6,null,null,32015,32
846523,Gold Reef (historical),Populated Place,Esmeralda County,Nevada,Mud Lake NW,1788,37.9660445,-117.2161917,None,10/1/1990,null,null,null,null,32009,32
857557,Gold Run (historical),Populated Place,Humboldt County,Nevada,Adelaide,1616,40.8096264,-117.5015108,None,1/1/1991,null,null,null,null,32013,32
846109,Goldbud (historical),Populated Place,Pershing County,Nevada,Sulphur,1447,40.7921239,-118.67155,None,12/1/1990,null,null,null,null,32027,32
859846,Golden (historical),Populated Place,Nye County,Nevada,Mount Ardivey,2122,38.6457608,-117.5559339,None,12/12/1980,28775,U6,null,null,32023,32
856037,Golden Arrow,Populated Place,Nye County,Nevada,Stinking Spring,1810,37.9977144,-116.6061694,None,12/12/1980,28830,U6,null,null,32023,32
850799,Golden Valley,Populated Place,Washoe County,Nevada,Reno,1554,39.6154654,-119.8265813,None,3/1/1990,28860,U5,null,null,32031,32
854468,Goldfield,Populated Place,Esmeralda County,Nevada,Goldfield,1733,37.7085439,-117.2356341,None,12/12/1980,28900,U5,null,null,32009,32
847062,Goldville (historical),Populated Place,Eureka County,Nevada,Rodeo Creek NE,1862,40.9154676,-116.3092526,None,9/1/1990,null,null,null,null,32011,32
856257,Goldyke,Populated Place,Nye County,Nevada,Goldyke,1799,38.7368686,-117.8695573,None,12/12/1980,29430,U6,null,null,32023,32
852070,Good Hope (historical),Populated Place,Elko County,Nevada,Soldier Cap,1831,41.4671246,-116.5076009,None,8/1/1990,null,null,null,null,32007,32
845306,Goodsprings,Populated Place,Clark County,Nevada,Goodsprings,1130,35.8324766,-115.4341661,None,12/12/1980,29500,U5,null,null,32003,32
856039,Goshute (historical),Populated Place,Elko County,Nevada,Goshute Lake North,1784,40.1707648,-114.7094694,None,12/12/1980,29700,U6,null,null,32007,32
859861,Gouge Eye,Populated Place,Humboldt County,Nevada,Spring City,1574,41.5712837,-117.4706845,None,12/12/1980,30000,U6,null,null,32013,32
852219,Grand View Terrace,Populated Place,Washoe County,Nevada,Reno,1575,39.6096319,-119.8560271,1/1/1991,8/30/1991,30060,U6,null,null,32031,32
847907,Granite (historical),Populated Place,Mineral County,Nevada,Hussman Spring,1767,38.9710307,-118.9184814,None,1/1/1991,null,null,null,null,32021,32
856040,Granite Point,Populated Place,Pershing County,Nevada,Granite Point,1195,40.0962983,-118.5801497,None,12/12/1980,30100,U6,null,null,32027,32
862920,Grant City (historical),Populated Place,Nye County,Nevada,Bullwhacker Springs,1768,38.4160496,-115.5247499,None,7/1/1990,null,null,null,null,32023,32
859881,Grantsville,Populated Place,Nye County,Nevada,Grantsville,2141,38.8454829,-117.5731563,None,12/12/1980,30200,U6,null,null,32023,32
846835,Grass Valley,Populated Place,Lander County,Nevada,Grass Valley Ranch,1800,39.6977017,-116.7981401,None,10/1/1990,null,null,null,null,32015,32
859904,Green Springs,Populated Place,White Pine County,Nevada,Green Springs,1852,39.117155,-115.5725373,None,12/12/1980,null,null,null,null,32033,32
846341,Green Springs (historical),Populated Place,Nye County,Nevada,Ellsworth,1779,38.9021472,-117.8253886,None,11/1/1990,null,null,null,null,32023,32
858006,Greens,Populated Place,White Pine County,Nevada,Goshute Lake South,1788,40.036044,-114.7475244,None,12/12/1980,30500,U6,null,null,32033,32
856785,Greenville,Populated Place,Lyon County,Nevada,Mason Butte,1329,39.0374177,-119.1826539,None,10/1/1991,null,null,null,null,32019,32
853271,Greenville (historical),Populated Place,White Pine County,Nevada,Treasure Hill,2551,39.239377,-115.499203,None,4/1/1991,null,null,null,null,32033,32
863266,Gregory (historical),Populated Place,Churchill County,Nevada,Sheckler Reservoir,1346,39.3804733,-118.9509895,None,5/1/1992,null,null,null,null,32001,32
851802,Groom (historical),Populated Place,Lincoln County,Nevada,Groom Range,1841,37.4052335,-115.6989194,None,7/1/1990,null,null,null,null,32017,32
847731,Gweenah (historical),Populated Place,Lander County,Nevada,Vigus Butte,1911,39.5588129,-117.1903721,None,1/1/1991,null,null,null,null,32015,32
855157,Hadley,Populated Place,Nye County,Nevada,Pablo Canyon Ranch,1756,38.6943762,-117.160364,None,7/1/1991,null,null,null,null,32023,32
2791527,Hadley,Populated Place,Nye County,Nevada,Pablo Canyon Ranch,1757,38.6979392,-117.1620835,None,5/16/2018,30750,U6,null,null,32023,32
856263,Hafed,Populated Place,Washoe County,Nevada,Vista,1335,39.5146344,-119.6304613,None,12/12/1980,30800,U6,null,null,32031,32
845498,Halleck,Populated Place,Elko County,Nevada,Halleck,1593,40.9507552,-115.452839,None,12/12/1980,30900,U6,null,null,32007,32
859930,Hamilton,Populated Place,White Pine County,Nevada,Hamilton,2456,39.2529882,-115.4864251,None,12/12/1980,31000,U6,null,null,32033,32
854730,Hannapah (historical),Populated Place,Nye County,Nevada,Hannapah,1956,38.127157,-116.9170147,None,1/1/1990,null,null,null,null,32023,32
857278,Happy Creek Station,Populated Place,Humboldt County,Nevada,Bottle Hill,1257,41.4673997,-118.3529344,None,10/1/1991,null,null,null,null,32013,32
840904,Harney,Populated Place,Eureka County,Nevada,Scotts Gulch,1456,40.5774163,-116.3248028,None,12/12/1980,31100,U6,null,null,32011,32
848558,Hawthorne,Populated Place,Mineral County,Nevada,Hawthorne East,1320,38.5246441,-118.624578,None,12/12/1980,31300,U5,null,null,32021,32
840934,Hazen,Populated Place,Churchill County,Nevada,Hazen,1221,39.5651915,-119.0462731,None,12/12/1980,31700,U6,null,null,32001,32
857524,Heinz (historical),Populated Place,Washoe County,Nevada,Reno NW,1559,39.6615749,-119.9943664,None,12/1/1990,null,null,null,null,32031,32
849801,Helena (historical),Populated Place,Nye County,Nevada,Warm Springs Summit,1881,38.1377133,-116.4781113,None,2/1/1990,null,null,null,null,32023,32
856041,Helene,Populated Place,Lincoln County,Nevada,Delamar,1844,37.4810748,-114.7766704,None,12/12/1980,31800,U6,null,null,32017,32
856267,Henderson,Populated Place,Clark County,Nevada,Henderson,569,36.0396988,-114.9819368,None,12/12/1980,31900,P1,null,null,32003,32
856268,Henry,Populated Place,Elko County,Nevada,Henry,1664,41.6968579,-114.8264297,None,12/12/1980,32100,U6,null,null,32007,32
856042,Herrin,Populated Place,Humboldt County,Nevada,Knight,1345,40.8876831,-117.2201128,None,12/12/1980,32400,U6,null,null,32013,32
851442,Hesse Camp (historical),Populated Place,Clark County,Nevada,Hoover Dam,367,36.0988679,-114.7477627,None,6/1/1990,null,null,null,null,32003,32
847840,Hidden Valley,Populated Place,Washoe County,Nevada,Steamboat,1363,39.4918561,-119.7179645,None,1/1/1991,32500,U6,null,null,32031,32
851267,Highland (historical),Populated Place,Lincoln County,Nevada,Highland Peak,2014,37.9285739,-114.5372174,None,5/1/1990,null,null,null,null,32017,32
852197,Highland (historical),Populated Place,Elko County,Nevada,Bullion,2146,40.5140881,-115.9972925,None,8/1/1990,null,null,null,null,32007,32
845862,Hiko,Populated Place,Lincoln County,Nevada,Hiko,1182,37.5969036,-115.2241887,1/1/1960,12/12/1980,32900,U5,null,null,32017,32
858392,Hill (historical),Populated Place,Churchill County,Nevada,Grimes Point,1197,39.4021414,-118.6629239,None,1/1/1991,null,null,null,null,32001,32
846685,Hillegas (historical),Populated Place,Clark County,Nevada,Las Vegas NE,555,36.1535843,-115.0213866,None,10/1/1990,null,null,null,null,32003,32
846840,Hiller (historical),Populated Place,Lander County,Nevada,Fagin Mountain,1737,39.8443669,-116.599524,None,10/1/1990,null,null,null,null,32015,32
863845,Hills Camp (historical),Populated Place,Clark County,Nevada,Willow Beach,197,35.7766526,-114.7010878,None,7/1/1991,null,null,null,null,32003,32
856043,Hilltop,Populated Place,Lander County,Nevada,Mount Lewis,1969,40.4146383,-116.8003708,None,12/12/1980,33400,U6,null,null,32015,32
857739,Hobart (historical),Populated Place,Douglas County,Nevada,South Lake Tahoe,1936,38.9826859,-119.9404584,None,5/1/1992,null,null,null,null,32005,32
862784,Hobson (historical),Populated Place,White Pine County,Nevada,Sherman Mountain,1835,40.0743744,-115.5328242,None,4/1/1990,null,null,null,null,32033,32
856044,Hogan,Populated Place,Elko County,Nevada,Flowery Lake,1774,40.744101,-114.598926,None,12/12/1980,33500,U6,null,null,32007,32
860008,Hogum,Populated Place,White Pine County,Nevada,Hogum,2104,39.0563336,-114.4113899,None,12/12/1980,33600,U6,null,null,32033,32
856045,Holborn,Populated Place,Elko County,Nevada,Holborn,1862,41.174367,-114.708925,None,12/12/1980,33700,U6,null,null,32007,32
860009,Holbrook Junction,Populated Place,Douglas County,Nevada,Topaz Lake,1643,38.7337959,-119.554891,None,12/12/1980,33750,U6,null,null,32005,32
846688,Hoover City (historical),Populated Place,Clark County,Nevada,Las Vegas NW,580,36.1963589,-115.1333348,None,10/1/1990,null,null,null,null,32003,32
856046,Horseshoe Bend,Populated Place,Lincoln County,Nevada,Dow Mountain,1794,37.6841341,-114.1294253,None,12/12/1980,33800,U6,null,null,32017,32
857290,Hot Creek,Populated Place,Nye County,Nevada,Sunnyside NW,1595,38.385227,-115.1514063,None,10/1/1991,null,null,null,null,32023,32
851859,Hot Springs,Populated Place,Nye County,Nevada,Beatty Mountain,1092,36.9768891,-116.7228383,None,7/1/1990,null,null,null,null,32023,32
852827,Hot Springs (historical),Populated Place,Washoe County,Nevada,Hualapai Flat South,1224,40.8604554,-119.3329642,None,4/1/1991,null,null,null,null,32031,32
856047,Hoya,Populated Place,Lincoln County,Nevada,Rox,617,36.9469142,-114.6522155,None,12/12/1980,33850,U6,null,null,32017,32
847925,Hoye (historical),Populated Place,Lyon County,Nevada,Oreana Peak,1472,38.7604659,-119.3832171,None,1/1/1991,null,null,null,null,32019,32
852826,Hualipi (historical),Populated Place,Pershing County,Nevada,Hualapai Flat North,1224,40.8829552,-119.3071301,None,4/1/1991,null,null,null,null,32027,32
857467,Hudson (historical),Populated Place,Lyon County,Nevada,Smith,1441,38.841303,-119.2732119,None,12/12/1980,null,null,null,null,32019,32
847845,Huffaker (historical),Populated Place,Washoe County,Nevada,Mount Rose NE,1361,39.4596333,-119.7810221,None,1/1/1991,null,null,null,null,32031,32
845511,Humboldt,Populated Place,Pershing County,Nevada,Rye Patch Reservoir South,1288,40.6029609,-118.2518134,None,12/12/1980,34100,U6,null,null,32027,32
856048,Humboldt City,Populated Place,Pershing County,Nevada,Star Peak,1619,40.5843501,-118.2118116,None,12/12/1980,null,null,null,null,32027,32
848212,Humboldt House,Populated Place,Pershing County,Nevada,Rye Patch Reservoir South,1288,40.5999053,-118.2551469,None,12/12/1980,null,null,null,null,32027,32
856049,Hunter,Populated Place,Elko County,Nevada,Hunter,1527,40.7526986,-115.9034051,None,12/12/1980,34300,U6,null,null,32007,32
854706,Hunter (historical),Populated Place,White Pine County,Nevada,Telegraph Peak,2133,39.6435462,-114.988638,None,11/1/1989,null,null,null,null,32033,32
850845,Huntington (historical),Populated Place,Elko County,Nevada,Frost Creek,1791,40.2763185,-115.675889,None,4/1/1990,null,null,null,null,32007,32
846693,Hupton (historical),Populated Place,Clark County,Nevada,Moapa East,478,36.6577501,-114.5749873,None,10/1/1990,null,null,null,null,32003,32
856050,Huxley,Populated Place,Churchill County,Nevada,Parran,1196,39.8704674,-118.7723764,None,12/12/1980,34600,U6,null,null,32001,32
848181,Idlewild (historical),Populated Place,Nye County,Nevada,South Shoshone Peak,2133,39.0107601,-117.6153799,None,1/1/1991,null,null,null,null,32023,32
860095,Illipah (historical),Populated Place,White Pine County,Nevada,Illipah,2027,39.3574336,-115.3319762,None,12/12/1980,null,null,null,null,32033,32
841225,Imlay,Populated Place,Pershing County,Nevada,Imlay,1281,40.6607386,-118.1504207,None,12/12/1980,34700,U5,null,null,32027,32
860103,Incline Village,Populated Place,Washoe County,Nevada,Mount Rose,1962,39.2512962,-119.9729674,None,12/12/1980,35100,U5,null,null,32031,32
856051,Indian Cove,Populated Place,Lincoln County,Nevada,Indian Cove,1367,37.6552426,-114.4952705,None,12/12/1980,35250,U6,null,null,32017,32
1867347,Indian Hills,Populated Place,Douglas County,Nevada,Genoa,1452,39.0860197,-119.784069,None,5/15/2000,35275,U5,null,null,32005,32
847373,Indian Springs,Populated Place,Clark County,Nevada,Indian Springs,966,36.5696826,-115.6705757,None,12/12/1980,35300,U5,null,null,32003,32
848200,Indian Springs (historical),Populated Place,Nye County,Nevada,Peavine Ranch,1753,38.5396546,-117.2589771,None,1/1/1991,null,null,null,null,32023,32
860136,Ione,Populated Place,Nye County,Nevada,Ione,2060,38.9482604,-117.5876012,None,12/12/1980,35700,U6,null,null,32023,32
856052,Iron Point (historical),Populated Place,Humboldt County,Nevada,Iron Point,1339,40.9476819,-117.2767818,None,12/12/1980,35900,U6,null,null,32013,32
855842,Island City (historical),Populated Place,Churchill County,Nevada,Fallon,1203,39.4021406,-118.7815398,None,9/1/1991,null,null,null,null,32001,32
862759,Island Mountain (historical),Populated Place,Elko County,Nevada,Cornwall Mountain,2036,41.7337943,-115.7239696,None,4/1/1990,null,null,null,null,32007,32
845516,Islen,Populated Place,Lincoln County,Nevada,Islen,1591,37.5296882,-114.321651,None,12/12/1980,36100,U6,null,null,32017,32
862573,Jack Creek,Populated Place,Elko County,Nevada,Jacks Peak,1880,41.4946279,-116.0998116,None,1/1/1990,null,null,null,null,32007,32
852522,Jack Creek Camp,Populated Place,Elko County,Nevada,Jarbidge North,2002,41.8993504,-115.4022915,None,3/1/1991,null,null,null,null,32007,32
856053,Jackman,Populated Place,Clark County,Nevada,Moapa East,449,36.6421951,-114.540263,None,12/12/1980,36400,U6,null,null,32003,32
858035,Jackpot,Populated Place,Elko County,Nevada,Jackpot,1610,41.9832443,-114.6747587,1/1/1962,12/12/1980,36500,U5,null,null,32007,32
854776,Jackrabbit (historical),Populated Place,Lincoln County,Nevada,Bristol Range SE,1939,38.0957937,-114.5955533,None,5/1/1990,null,null,null,null,32017,32
863230,Jackson (historical),Populated Place,Elko County,Nevada,Big Cottonwood Canyon,1662,41.4854597,-116.2512048,None,9/1/1991,null,null,null,null,32007,32
858037,Jacobsville (historical),Populated Place,Lander County,Nevada,Vigus Butte,1737,39.5010359,-117.1812043,None,12/12/1980,null,null,null,null,32015,32
856779,Jaggersville,Populated Place,Mineral County,Nevada,Whisky Flat,1653,38.3715905,-118.5415208,None,10/1/1991,null,null,null,null,32021,32
854696,Jamestown (historical),Populated Place,Nye County,Nevada,Civet Cat Cave,1692,37.5410504,-116.7836735,None,8/30/1991,null,null,null,null,32023,32
860185,Jarbidge,Populated Place,Elko County,Nevada,Jarbidge South,1932,41.8735171,-115.4320148,None,12/12/1980,36700,U6,null,null,32007,32
845519,Jean,Populated Place,Clark County,Nevada,Jean,866,35.7788681,-115.3238828,None,12/12/1980,36900,U6,null,null,32003,32
860193,Jefferson (historical),Populated Place,Nye County,Nevada,Jefferson,2347,38.713265,-116.9825823,None,12/12/1980,36950,U6,null,null,32023,32
863829,Jenkins,Populated Place,Lander County,Nevada,Stony Point,1383,40.6840775,-116.8595429,None,12/12/1980,37000,U6,null,null,32015,32
847124,Jersey (historical),Populated Place,Pershing County,Nevada,Mount Moses,1485,40.1671379,-117.4731663,None,9/1/1990,null,null,null,null,32027,32
856054,Jessup,Populated Place,Churchill County,Nevada,White Plains,1387,39.9485208,-118.8748809,None,12/12/1980,37050,U6,null,null,32001,32
848268,Jett (historical),Populated Place,Nye County,Nevada,Pablo Canyon Ranch,1899,38.7229872,-117.2059208,None,2/1/1991,null,null,null,null,32023,32
848201,Jett (historical),Populated Place,Nye County,Nevada,Pablo Canyon Ranch,2097,38.7327093,-117.2389772,None,1/1/1991,null,null,null,null,32023,32
845520,Jiggs,Populated Place,Elko County,Nevada,Jiggs,1672,40.4257626,-115.6653356,None,12/12/1980,37100,U6,null,null,32007,32
856055,Johnnie,Populated Place,Nye County,Nevada,Mount Schader,1010,36.4196793,-116.071698,None,12/12/1980,37165,U6,null,null,32023,32
1867348,Johnson Lane,Populated Place,Douglas County,Nevada,McTarnahan Hill,1469,39.0479645,-119.7221216,None,5/15/2000,37190,U5,null,null,32005,32
858442,Johntown (historical),Populated Place,Lyon County,Nevada,Flowery Peak,1464,39.2510238,-119.6237873,None,2/1/1991,null,null,null,null,32019,32
856056,Joseco,Populated Place,Lincoln County,Nevada,Acoma,1655,37.5019119,-114.2291472,None,12/12/1980,37230,U6,null,null,32017,32
850878,Joy (historical),Populated Place,White Pine County,Nevada,Big Bald Mountain,2483,39.9471523,-115.5425449,None,4/1/1990,null,null,null,null,32033,32
854496,Jumbo (historical),Populated Place,Washoe County,Nevada,Virginia City,1842,39.2921336,-119.7087925,None,12/12/1980,null,null,null,null,32031,32
854789,Jumbotown (historical),Populated Place,Esmeralda County,Nevada,Goldfield,1735,37.7154886,-117.2209116,None,6/1/1990,null,null,null,null,32009,32
848175,Junction (historical),Populated Place,Nye County,Nevada,Millett Ranch,1680,39.0896513,-117.1320324,None,1/1/1991,null,null,null,null,32023,32
847138,Junction City (historical),Populated Place,Clark County,Nevada,Boulder Beach,367,36.0433126,-114.7952631,None,9/1/1990,null,null,null,null,32003,32
846686,Jungletown (historical),Populated Place,Clark County,Nevada,Valley,626,36.2819141,-115.0591693,None,10/1/1990,null,null,null,null,32003,32
854497,Jungo (historical),Populated Place,Humboldt County,Nevada,Jungo,1271,40.9171247,-118.3837639,None,12/12/1980,37300,U6,null,null,32013,32
845523,Kampos,Populated Place,Lander County,Nevada,Argenta,1391,40.6957447,-116.7017602,None,12/12/1980,37500,U6,null,null,32015,32
851287,Kaolin (historical),Populated Place,Clark County,Nevada,Overton,371,36.5069199,-114.414145,None,5/1/1990,null,null,null,null,32003,32
851192,Karo (historical),Populated Place,Lincoln County,Nevada,Trail Canyon,2395,38.259681,-114.3752673,None,5/1/1990,null,null,null,null,32017,32
858572,Kelly Creek (historical),Populated Place,Humboldt County,Nevada,Kenny Creek,1533,41.2649003,-117.0951145,None,9/1/1991,null,null,null,null,32013,32
854500,Kennedy (historical),Populated Place,Pershing County,Nevada,Kennedy Canyon,1599,40.2757456,-117.7384553,None,12/12/1980,null,null,null,null,32027,32
862823,Kent (historical),Populated Place,White Pine County,Nevada,Duck Creek Valley,1951,39.4832713,-114.7425168,None,4/1/1990,null,null,null,null,32033,32
851252,Kershaw (historical),Populated Place,Lincoln County,Nevada,Caliente,1376,37.5896869,-114.5205492,None,5/1/1990,null,null,null,null,32017,32
846655,Kerwin Camp (historical),Populated Place,Clark County,Nevada,Juniper Mine,840,35.1805524,-114.8321951,None,10/1/1990,null,null,null,null,32003,32
856058,Keystone,Populated Place,White Pine County,Nevada,Ruth,2051,39.281883,-114.9683547,None,12/12/1980,37700,U6,null,null,32033,32
855841,Keystone (historical),Populated Place,Eureka County,Nevada,Walti Hot Springs,1873,39.9243664,-116.5617457,None,9/1/1991,null,null,null,null,32011,32
856057,Keystone (historical),Populated Place,Nye County,Nevada,Flagstaff Mountain,1925,38.4449335,-116.383391,None,12/12/1980,null,null,null,null,32023,32
856059,Keystone Junction,Populated Place,White Pine County,Nevada,Ruth,2047,39.2829942,-114.9639102,None,12/12/1980,37800,U6,null,null,32033,32
851276,Kiernan (historical),Populated Place,Lincoln County,Nevada,Leith,946,37.2874685,-114.4674895,None,5/1/1990,null,null,null,null,32017,32
845525,Kimberly,Populated Place,White Pine County,Nevada,Riepetown,2206,39.2632716,-115.0225227,None,12/12/1980,37900,U6,null,null,32033,32
847765,Kingsbury,Populated Place,Douglas County,Nevada,South Lake Tahoe,2200,38.9771301,-119.9068468,None,1/1/1991,38000,U5,null,null,32005,32
847753,Kingsbury Meadows,Populated Place,Douglas County,Nevada,South Lake Tahoe,2022,38.973519,-119.9190693,None,1/1/1991,null,null,null,null,32005,32
847755,Kingsbury Village,Populated Place,Douglas County,Nevada,South Lake Tahoe,2251,38.9854636,-119.89268,None,1/1/1991,null,null,null,null,32005,32
862179,Kingston,Populated Place,Lander County,Nevada,Kingston,1817,39.2099294,-117.0698094,None,8/30/1991,38100,U5,null,null,32015,32
852698,Kingston (historical),Populated Place,Churchill County,Nevada,Wonder Mountain,1316,39.4899204,-118.1015183,None,3/1/1991,null,null,null,null,32001,32
856060,Kinkaid,Populated Place,Mineral County,Nevada,Kinkaid,1344,38.5449221,-118.3948499,None,12/12/1980,38200,U6,null,null,32021,32
848568,Klondike (historical),Populated Place,Esmeralda County,Nevada,Klondike,1500,37.894933,-117.263415,None,12/12/1980,null,null,null,null,32009,32
848266,Knickerbocker (historical),Populated Place,Nye County,Nevada,Ione,2119,38.9152049,-117.5906569,None,2/1/1991,null,null,null,null,32023,32
856061,Knight,Populated Place,Humboldt County,Nevada,Knight,1348,40.9054611,-117.1548332,None,12/12/1980,38300,U6,null,null,32013,32
856062,Kodak,Populated Place,Pershing County,Nevada,Lovelock,1221,40.2274091,-118.4204242,None,12/12/1980,38500,U6,null,null,32027,32
856064,Kyle,Populated Place,Lincoln County,Nevada,Leith,985,37.3144123,-114.4905461,None,12/12/1980,38765,U6,null,null,32017,32
855696,Kyle Canyon Summer Home Area,Populated Place,Clark County,Nevada,Charleston Peak,2329,36.2516303,-115.6280721,None,7/1/1991,null,null,null,null,32003,32
856065,Kyle Hot Springs,Populated Place,Pershing County,Nevada,Kyle Hot Springs,1398,40.4062987,-117.8834627,None,12/12/1980,38830,U6,null,null,32027,32
851882,Labbe Camp,Populated Place,Nye County,Nevada,Mount Schader,1119,36.4507901,-116.05642,None,7/1/1990,null,null,null,null,32023,32
2727853,Lake Las Vegas,Populated Place,Clark County,Nevada,Henderson,438,36.10291,-114.92957,None,6/12/2012,38860,U6,null,null,32003,32
860291,Lakeridge,Populated Place,Douglas County,Nevada,Glenbrook,1935,39.0362971,-119.9482375,None,12/12/1980,39100,U5,null,null,32005,32
860293,Lakeview,Populated Place,Carson City,Nevada,Carson City,1573,39.2082428,-119.805461,None,12/12/1980,39200,U6,null,null,32510,32
857543,Lakeview (historical),Populated Place,Lander County,Nevada,Gold Park,1857,39.2449259,-117.5314911,None,10/1/1990,null,null,null,null,32015,32
860296,Lamoille,Populated Place,Elko County,Nevada,Lamoille,1797,40.7279826,-115.4783929,None,12/12/1980,39300,U5,null,null,32007,32
847387,Lander (historical),Populated Place,Lander County,Nevada,Tenabo,1632,40.3329733,-116.7064779,None,12/12/1980,null,null,null,null,32015,32
846360,Lander City (historical),Populated Place,Pershing County,Nevada,Imlay,1269,40.692405,-118.1373649,None,11/1/1990,null,null,null,null,32027,32
846978,Lander City (historical),Populated Place,Lander County,Nevada,West of Austin,1902,39.3760379,-117.1612023,None,10/1/1990,null,null,null,null,32015,32
845529,Lane City,Populated Place,White Pine County,Nevada,Ruth,2011,39.2604946,-114.9314089,None,12/12/1980,39500,U6,null,null,32033,32
847388,Las Vegas,Populated Place,Clark County,Nevada,Las Vegas NW,610,36.1749705,-115.137223,1/1/1943,12/12/1980,40000,P1,null,null,32003,32
856066,Laughlin,Populated Place,Clark County,Nevada,Davis Dam,170,35.1677771,-114.5730208,None,12/12/1980,41000,U5,null,null,32003,32
852193,Laurel (historical),Populated Place,Humboldt County,Nevada,Barrett Springs,1464,41.0221248,-117.880135,None,8/1/1990,null,null,null,null,32013,32
848169,Lauville (historical),Populated Place,Nye County,Nevada,Danville,2269,38.7954881,-116.517292,None,1/1/1991,null,null,null,null,32023,32
860307,Lavon,Populated Place,White Pine County,Nevada,East Ely,1962,39.3277168,-114.7966833,None,12/12/1980,41200,U6,null,null,32033,32
860308,Lawton,Populated Place,Washoe County,Nevada,Verdi,1443,39.5121323,-119.906585,None,12/12/1980,41400,U6,null,null,32031,32
848177,Learville (historical),Populated Place,Nye County,Nevada,Northumberland Pass,2486,38.9454854,-116.8503589,None,1/1/1991,null,null,null,null,32023,32
863273,Lee,Populated Place,Elko County,Nevada,Lee,1748,40.5682614,-115.6075591,None,11/1/1992,41600,U6,null,null,32007,32
855697,Lee Canyon Summer Home Area,Populated Place,Clark County,Nevada,Charleston Peak,2564,36.3210736,-115.6639072,None,7/1/1991,null,null,null,null,32003,32
856067,Leeland (historical),Populated Place,Nye County,Nevada,Leeland,729,36.5860625,-116.5861624,None,12/12/1980,41660,U6,null,null,32023,32
858290,Leete (historical),Populated Place,Churchill County,Nevada,Eagle Rock,1231,39.7410223,-119.0554415,None,3/1/1990,null,null,null,null,32001,32
858371,Leeteville (historical),Populated Place,Churchill County,Nevada,Soda Lake West,1228,39.5099154,-118.9332135,None,12/1/1990,null,null,null,null,32001,32
847086,Leeville,Populated Place,Eureka County,Nevada,Rodeo Creek NE,1890,40.9174119,-116.3136973,None,9/1/1990,null,null,null,null,32011,32
850800,Lemmon Valley,Populated Place,Washoe County,Nevada,Reno NE,1512,39.6360206,-119.8432487,None,3/1/1990,41800,U5,null,null,32031,32
853064,Liberty (historical),Populated Place,Nye County,Nevada,Liberty Springs,1806,38.3063208,-117.2948106,None,4/1/1991,null,null,null,null,32023,32
841625,Lida,Populated Place,Esmeralda County,Nevada,Lida,1884,37.4582645,-117.4981383,None,12/12/1980,42000,U6,null,null,32009,32
846347,Lima (historical),Populated Place,Pershing County,Nevada,Rochester,1486,40.3376863,-118.2309758,None,11/1/1990,null,null,null,null,32027,32
846714,Lincoln City,Populated Place,Clark County,Nevada,Shenandoah Peak,792,35.8019196,-115.623061,None,10/1/1990,null,null,null,null,32003,32
860344,Lincoln Park,Populated Place,Douglas County,Nevada,Glenbrook,1908,39.0396303,-119.9482376,None,12/12/1980,42200,U6,null,null,32005,32
856068,Lockes,Populated Place,Nye County,Nevada,Lockes,1466,38.5549325,-115.7750384,None,12/12/1980,42265,U6,null,null,32023,32
856069,Lockwood,Populated Place,Storey County,Nevada,Vista,1329,39.5071343,-119.6465731,None,12/12/1980,42330,U6,null,null,32029,32
863780,Lodi,Populated Place,Nye County,Nevada,Downeyville,1631,38.9938141,-117.8784472,None,10/1/1990,null,null,null,null,32023,32
854820,Lodi Tanks,Populated Place,Nye County,Nevada,Ellsworth,1523,38.9871475,-117.8340002,None,11/1/1990,null,null,null,null,32023,32
858312,Logan (historical),Populated Place,Lincoln County,Nevada,Crescent Spring,1857,37.6096792,-115.3928043,None,5/1/1990,null,null,null,null,32017,32
848144,Logan Creek Estates,Populated Place,Douglas County,Nevada,Glenbrook,2003,39.0657414,-119.9385161,None,1/1/1991,42360,U3,null,null,32005,32
845889,Logandale,Populated Place,Clark County,Nevada,Overton,422,36.5966406,-114.4841487,None,12/12/1980,42400,U6,null,null,32003,32
848138,Loma (historical),Populated Place,Mineral County,Nevada,Weber Reservoir,1327,39.0629756,-118.9123715,None,1/1/1991,null,null,null,null,32021,32
